,,,duration,bytes
92000488,2021-11-27,"T-Mobile USA, Inc",8698,567662
92000488,2021-11-28,AT&T Mobility,97329,1487831
92000488,2021-11-28,"T-Mobile USA, Inc",37,0
92000488,2021-11-29,AT&T Mobility,75559,267917
92000488,2021-11-30,AT&T Mobility,100746,295359
92000488,2021-12-01,AT&T Mobility,75559,447476
92000488,2021-12-02,AT&T Mobility,100745,2413683
92000488,2021-12-03,AT&T Mobility,75559,478612
92000488,2021-12-04,AT&T Mobility,100746,1889854
92000488,2021-12-05,AT&T Mobility,75559,819183
92000488,2021-12-06,AT&T Mobility,75559,452101
92000488,2021-12-07,AT&T Mobility,100745,960816
92000488,2021-12-08,AT&T Mobility,75560,469308
92000488,2021-12-09,AT&T Mobility,100745,627244
92000488,2021-12-10,AT&T Mobility,75559,663940
92000488,2021-12-11,AT&T Mobility,100746,956326
92000488,2021-12-12,AT&T Mobility,75559,516169
92000488,2021-12-13,AT&T Mobility,75559,324860
92000488,2021-12-14,AT&T Mobility,100745,807443
92000488,2021-12-15,AT&T Mobility,75559,526513
92000488,2021-12-16,AT&T Mobility,100746,738933
92000488,2021-12-17,AT&T Mobility,75559,1718664
92000488,2021-12-18,AT&T Mobility,100746,653397
92000488,2021-12-19,AT&T Mobility,75559,1043533
92000488,2021-12-20,AT&T Mobility,75559,686112
92000488,2021-12-21,AT&T Mobility,100745,1215568
92000488,2021-12-22,AT&T Mobility,75559,1035597
92000488,2021-12-23,AT&T Mobility,100746,1256299
92000488,2021-12-24,AT&T Mobility,75559,702216
92000488,2021-12-25,AT&T Mobility,40556,14161
92000488,2021-12-26,AT&T Mobility,46907,630590
92000488,2021-12-27,AT&T Mobility,42325,42880
92000488,2021-12-30,AT&T Mobility,72092,1122325
92000488,2021-12-31,AT&T Mobility,75559,596497
92000488,2022-01-01,AT&T Mobility,75559,1065114
92000488,2022-01-02,AT&T Mobility,100745,1069784
92000488,2022-01-03,AT&T Mobility,75559,758929
92000488,2022-01-04,AT&T Mobility,100746,1002489
92000488,2022-01-05,AT&T Mobility,75559,590338
92000488,2022-01-06,AT&T Mobility,100746,1207441
92000488,2022-01-07,AT&T Mobility,75559,545411
92000488,2022-01-08,AT&T Mobility,75559,651474
92000488,2022-01-09,AT&T Mobility,100745,913911
92000488,2022-01-10,AT&T Mobility,75559,644919
92000488,2022-01-11,AT&T Mobility,100746,823345
92000488,2022-01-12,AT&T Mobility,75559,642818
92000488,2022-01-13,AT&T Mobility,100745,1058289
92000488,2022-01-14,AT&T Mobility,75560,911951
92000488,2022-01-15,AT&T Mobility,75559,852739
92000488,2022-01-16,AT&T Mobility,100745,1490522
92000488,2022-01-17,AT&T Mobility,25187,173210
92000490,2021-11-25,"T-Mobile USA, Inc",75560,3664678
92000490,2021-11-26,"T-Mobile USA, Inc",80695,2981221
92000490,2021-11-27,"T-Mobile USA, Inc",100746,5334079
92000490,2021-11-28,AT&T Mobility,72142,2497439
92000490,2021-11-28,"T-Mobile USA, Inc",21715,1049629
92000490,2021-11-29,AT&T Mobility,29919,1288836
92000490,2021-11-29,"T-Mobile USA, Inc",46971,2616428
92000490,2021-11-30,"T-Mobile USA, Inc",75560,3404880
92000490,2021-12-01,"T-Mobile USA, Inc",100746,4419199
92000490,2021-12-02,"T-Mobile USA, Inc",75559,3250915
92000490,2021-12-03,"T-Mobile USA, Inc",85878,7341961
92000490,2021-12-04,AT&T Mobility,97310,6920150
92000490,2021-12-04,"T-Mobile USA, Inc",2103,458953
92000490,2021-12-05,AT&T Mobility,75559,5214513
92000490,2021-12-06,AT&T Mobility,100746,6485183
92000490,2021-12-07,AT&T Mobility,75559,3131541
92000490,2021-12-08,AT&T Mobility,75560,2505336
92000490,2021-12-09,AT&T Mobility,100746,3120570
92000490,2021-12-10,AT&T Mobility,75559,2618968
92000490,2021-12-11,AT&T Mobility,100746,3972729
92000490,2021-12-12,AT&T Mobility,87707,3608954
92000490,2021-12-13,AT&T Mobility,63950,2681269
92000490,2021-12-13,"T-Mobile USA, Inc",21845,1370710
92000490,2021-12-14,"T-Mobile USA, Inc",75559,3796939
92000490,2021-12-15,AT&T Mobility,26056,1955747
92000490,2021-12-15,"T-Mobile USA, Inc",72027,4049801
92000490,2021-12-16,"T-Mobile USA, Inc",75559,16695260
92000490,2021-12-17,"T-Mobile USA, Inc",100746,17548187
92000490,2021-12-18,"T-Mobile USA, Inc",75560,3182909
92000490,2021-12-19,"T-Mobile USA, Inc",75559,3062225
92000490,2021-12-20,AT&T Mobility,72139,2431468
92000490,2021-12-20,"T-Mobile USA, Inc",31271,1357343
92000490,2021-12-21,AT&T Mobility,40568,1432033
92000490,2021-12-21,"T-Mobile USA, Inc",47033,2262083
92000490,2021-12-22,AT&T Mobility,46955,2039372
92000490,2021-12-22,"T-Mobile USA, Inc",17876,681701
92000490,2021-12-23,AT&T Mobility,100746,4538540
92000490,2021-12-24,AT&T Mobility,90619,3449290
92000490,2021-12-24,"T-Mobile USA, Inc",9,0
92000490,2021-12-25,AT&T Mobility,75615,2610294
92000490,2021-12-26,AT&T Mobility,100691,3244452
92000490,2021-12-27,AT&T Mobility,75559,3353367
92000490,2021-12-28,AT&T Mobility,75560,3120141
92000490,2021-12-29,AT&T Mobility,100746,3535767
92000490,2021-12-30,AT&T Mobility,75559,2065112
92000490,2021-12-31,AT&T Mobility,85637,3081626
92000490,2022-01-01,AT&T Mobility,90481,3265394
92000490,2022-01-02,AT&T Mobility,81472,3616080
92000490,2022-01-03,AT&T Mobility,83699,3195460
92000490,2022-01-04,AT&T Mobility,59189,3145196
92000490,2022-01-04,"T-Mobile USA, Inc",46962,3010132
92000490,2022-01-05,AT&T Mobility,47914,2023975
92000490,2022-01-05,"T-Mobile USA, Inc",31230,2275896
92000490,2022-01-06,AT&T Mobility,70289,2582496
92000490,2022-01-06,"T-Mobile USA, Inc",21688,1352344
92000490,2022-01-07,AT&T Mobility,58424,2507438
92000490,2022-01-07,"T-Mobile USA, Inc",10298,594874
92000490,2022-01-08,AT&T Mobility,97384,3081878
92000490,2022-01-08,"T-Mobile USA, Inc",9,0
92000490,2022-01-09,AT&T Mobility,83486,2866311
92000490,2022-01-09,"T-Mobile USA, Inc",7,0
92000490,2022-01-10,AT&T Mobility,100746,3661603
92000490,2022-01-11,AT&T Mobility,71431,3099102
92000490,2022-01-12,AT&T Mobility,79621,3972690
92000490,2022-01-13,AT&T Mobility,87223,3200309
92000490,2022-01-14,AT&T Mobility,100746,2717097
92000490,2022-01-15,AT&T Mobility,75559,2163265
92000490,2022-01-16,AT&T Mobility,97464,61811605
92000490,2022-01-17,AT&T Mobility,25187,564912
92000512,2021-11-25,AT&T Mobility,100747,18816
92000512,2021-11-26,AT&T Mobility,69612,13104
92000512,2021-11-27,AT&T Mobility,100746,19152
92000512,2021-11-28,AT&T Mobility,75560,14112
92000512,2021-11-29,AT&T Mobility,100746,18816
92000512,2021-11-30,AT&T Mobility,75560,14112
92000512,2021-12-01,AT&T Mobility,100746,18816
92000512,2021-12-02,AT&T Mobility,75560,14112
92000512,2021-12-03,AT&T Mobility,75559,14482
92000512,2021-12-04,AT&T Mobility,100747,34425
92000512,2021-12-05,AT&T Mobility,75559,16236
92000512,2021-12-06,AT&T Mobility,55086,9912
92000512,2021-12-06,"T-Mobile USA, Inc",47068,8736
92000512,2021-12-07,"T-Mobile USA, Inc",75559,14112
92000512,2021-12-08,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-09,"T-Mobile USA, Inc",100746,18816
92000512,2021-12-10,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-11,"T-Mobile USA, Inc",100746,18816
92000512,2021-12-12,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-13,"T-Mobile USA, Inc",100746,19152
92000512,2021-12-14,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-15,"T-Mobile USA, Inc",75559,13944
92000512,2021-12-16,"T-Mobile USA, Inc",100747,18816
92000512,2021-12-17,"T-Mobile USA, Inc",75559,14112
92000512,2021-12-18,"T-Mobile USA, Inc",100746,169119
92000512,2021-12-19,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-20,"T-Mobile USA, Inc",100746,18816
92000512,2021-12-21,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-22,"T-Mobile USA, Inc",100746,18816
92000512,2021-12-23,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-24,"T-Mobile USA, Inc",75559,14112
92000512,2021-12-25,"T-Mobile USA, Inc",100747,18816
92000512,2021-12-26,"T-Mobile USA, Inc",75559,14112
92000512,2021-12-27,"T-Mobile USA, Inc",100746,18816
92000512,2021-12-28,"T-Mobile USA, Inc",75560,14112
92000512,2021-12-29,"T-Mobile USA, Inc",100746,18816
92000512,2021-12-30,"T-Mobile USA, Inc",75560,46604
92000512,2021-12-31,"T-Mobile USA, Inc",75560,606692
92000512,2022-01-01,"T-Mobile USA, Inc",100746,879078
92000512,2022-01-02,"T-Mobile USA, Inc",75559,388721
92000512,2022-01-03,"T-Mobile USA, Inc",100747,22803
92000512,2022-01-04,"T-Mobile USA, Inc",75559,14112
92000512,2022-01-05,"T-Mobile USA, Inc",100747,18816
92000512,2022-01-06,"T-Mobile USA, Inc",66969,12432
92000512,2022-01-07,"T-Mobile USA, Inc",100746,18816
92000512,2022-01-08,"T-Mobile USA, Inc",75559,14112
92000512,2022-01-09,"T-Mobile USA, Inc",100747,18816
92000512,2022-01-10,"T-Mobile USA, Inc",75559,14196
92000512,2022-01-11,"T-Mobile USA, Inc",75560,14112
92000512,2022-01-12,"T-Mobile USA, Inc",100746,18816
92000512,2022-01-13,"T-Mobile USA, Inc",75560,26688
92000512,2022-01-14,"T-Mobile USA, Inc",100746,19354
92000512,2022-01-15,"T-Mobile USA, Inc",75560,14112
92000512,2022-01-16,"T-Mobile USA, Inc",100746,19354
92000512,2022-01-17,"T-Mobile USA, Inc",25186,4704
92000516,2021-11-25,AT&T Mobility,103656,608
92000516,2021-11-26,AT&T Mobility,73552,0
92000516,2021-11-27,AT&T Mobility,88297,836
92000516,2021-11-28,AT&T Mobility,88735,456
92000516,2021-11-29,AT&T Mobility,93814,152
92000516,2021-11-30,AT&T Mobility,66661,608
92000516,2021-12-01,AT&T Mobility,88943,152
92000516,2021-12-02,AT&T Mobility,86844,532
92000516,2021-12-03,AT&T Mobility,99763,608
92000516,2021-12-04,AT&T Mobility,88865,304
92000516,2021-12-05,AT&T Mobility,82803,304
92000516,2021-12-06,AT&T Mobility,71223,456
92000516,2021-12-07,AT&T Mobility,93378,152
92000516,2021-12-08,AT&T Mobility,88090,608
92000516,2021-12-09,AT&T Mobility,89137,456
92000516,2021-12-10,AT&T Mobility,11070,0
92000516,2021-12-10,"T-Mobile USA, Inc",80662,304
92000516,2021-12-11,"T-Mobile USA, Inc",88863,532
92000516,2021-12-12,"T-Mobile USA, Inc",67285,152
92000516,2021-12-13,"T-Mobile USA, Inc",87498,760
92000516,2021-12-14,"T-Mobile USA, Inc",90851,456
92000516,2021-12-15,"T-Mobile USA, Inc",72078,456
92000516,2021-12-16,"T-Mobile USA, Inc",85010,456
92000516,2021-12-17,"T-Mobile USA, Inc",90200,456
92000516,2021-12-18,"T-Mobile USA, Inc",86239,380
92000516,2021-12-19,"T-Mobile USA, Inc",88201,456
92000516,2021-12-20,"T-Mobile USA, Inc",89412,456
92000516,2021-12-21,"T-Mobile USA, Inc",62120,304
92000516,2021-12-22,AT&T Mobility,80467,532
92000516,2021-12-22,"T-Mobile USA, Inc",25708,152
92000516,2021-12-23,AT&T Mobility,75845,456
92000516,2021-12-24,AT&T Mobility,78838,152
92000516,2021-12-25,AT&T Mobility,99131,55482
92000516,2021-12-26,AT&T Mobility,92804,760
92000516,2021-12-27,AT&T Mobility,84900,61284075
92000516,2021-12-28,AT&T Mobility,89830,3635559
92000516,2021-12-29,AT&T Mobility,73409,2866709
92000516,2021-12-30,AT&T Mobility,77784,2716555
92000516,2021-12-31,AT&T Mobility,97173,3509062
92000516,2022-01-01,AT&T Mobility,75559,2713429
92000516,2022-01-02,AT&T Mobility,100746,3677152
92000516,2022-01-03,AT&T Mobility,75560,2821502
92000516,2022-01-04,AT&T Mobility,100746,3567762
92000516,2022-01-05,AT&T Mobility,75445,2616570
92000516,2022-01-06,AT&T Mobility,100746,3491004
92000516,2022-01-07,AT&T Mobility,75560,2564990
92000516,2022-01-08,AT&T Mobility,75559,2896323
92000516,2022-01-09,AT&T Mobility,91081,2864650
92000516,2022-01-10,AT&T Mobility,88030,3258224
92000516,2022-01-11,AT&T Mobility,100746,3859315
92000516,2022-01-12,AT&T Mobility,75559,2836958
92000516,2022-01-13,AT&T Mobility,75560,2557039
92000516,2022-01-14,AT&T Mobility,100746,3471026
92000516,2022-01-15,AT&T Mobility,75560,2648941
92000516,2022-01-16,AT&T Mobility,83916,2736943
92000516,2022-01-17,AT&T Mobility,50373,1715298
92000570,2021-12-02,"T-Mobile USA, Inc",46916,1220469
92000570,2021-12-03,"T-Mobile USA, Inc",75559,2504064
92000570,2021-12-04,"T-Mobile USA, Inc",100747,3100801
92000570,2021-12-05,"T-Mobile USA, Inc",75559,2527449
92000570,2021-12-06,"T-Mobile USA, Inc",100746,3068725
92000570,2021-12-07,AT&T Mobility,71578,2028371
92000570,2021-12-07,"T-Mobile USA, Inc",6740,184420
92000570,2021-12-08,AT&T Mobility,75560,2297232
92000570,2021-12-09,AT&T Mobility,100746,2975511
92000570,2021-12-10,AT&T Mobility,75560,2282099
92000570,2021-12-11,AT&T Mobility,94140,2786276
92000570,2021-12-12,AT&T Mobility,75560,2411662
92000570,2021-12-13,AT&T Mobility,100746,2910043
92000570,2021-12-14,AT&T Mobility,75559,2352467
92000570,2021-12-15,AT&T Mobility,100746,3000093
92000570,2021-12-16,AT&T Mobility,79034,5051498
92000570,2021-12-17,AT&T Mobility,93939,6313222
92000570,2021-12-18,AT&T Mobility,75560,2335777
92000570,2021-12-19,AT&T Mobility,100746,2858809
92000570,2021-12-20,AT&T Mobility,66096,2014865
92000570,2021-12-21,AT&T Mobility,87058,2491735
92000570,2021-12-22,AT&T Mobility,102730,2949201
92000570,2021-12-23,AT&T Mobility,77854,2325525
92000570,2021-12-24,AT&T Mobility,90685,63335927
92000570,2021-12-25,AT&T Mobility,75568,1906456
92000570,2021-12-26,AT&T Mobility,91791,2330093
92000570,2021-12-27,AT&T Mobility,90129,2263702
92000570,2021-12-28,AT&T Mobility,75560,2035955
92000570,2021-12-29,AT&T Mobility,97729,2486014
92000570,2021-12-30,AT&T Mobility,75559,1917472
92000570,2021-12-31,AT&T Mobility,104695,2708199
92000570,2022-01-01,AT&T Mobility,75560,1941760
92000570,2022-01-02,AT&T Mobility,96560,2452020
92000570,2022-01-03,AT&T Mobility,75559,1901633
92000570,2022-01-04,AT&T Mobility,75560,1939728
92000570,2022-01-05,AT&T Mobility,100746,2535896
92000570,2022-01-06,AT&T Mobility,75559,1811548
92000570,2022-01-07,AT&T Mobility,100746,2473206
92000570,2022-01-08,AT&T Mobility,75560,1877302
92000570,2022-01-09,AT&T Mobility,100746,2467156
92000570,2022-01-10,AT&T Mobility,72071,1757193
92000570,2022-01-11,AT&T Mobility,100746,2514130
92000570,2022-01-12,AT&T Mobility,75559,1903999
92000570,2022-01-13,AT&T Mobility,91715,2196348
92000570,2022-01-14,AT&T Mobility,75560,1881027
92000570,2022-01-15,AT&T Mobility,100746,2572464
92000570,2022-01-16,AT&T Mobility,75560,1921896
92000570,2022-01-17,AT&T Mobility,25186,688751
92000573,2021-11-25,"T-Mobile USA, Inc",75560,3106333
92000573,2021-11-26,"T-Mobile USA, Inc",75559,2650397
92000573,2021-11-27,"T-Mobile USA, Inc",100746,4575090
92000573,2021-11-28,"T-Mobile USA, Inc",75559,3507554
92000573,2021-11-29,"T-Mobile USA, Inc",100746,4509265
92000573,2021-11-30,"T-Mobile USA, Inc",75559,3584704
92000573,2021-12-01,"T-Mobile USA, Inc",100746,4268212
92000573,2021-12-02,"T-Mobile USA, Inc",75560,3661332
92000573,2021-12-03,AT&T Mobility,69669,7432158
92000573,2021-12-03,"T-Mobile USA, Inc",16375,786615
92000573,2021-12-04,AT&T Mobility,79780,8693850
92000573,2021-12-05,AT&T Mobility,83165,8207126
92000573,2021-12-06,AT&T Mobility,88727,8766804
92000573,2021-12-07,AT&T Mobility,87388,3856364
92000573,2021-12-08,AT&T Mobility,85935,3513262
92000573,2021-12-09,AT&T Mobility,102462,4951022
92000573,2021-12-10,AT&T Mobility,89827,4003308
92000573,2021-12-11,AT&T Mobility,74542,3507843
92000573,2021-12-12,AT&T Mobility,81688,3811937
92000573,2021-12-13,AT&T Mobility,81699,3773942
92000573,2021-12-14,AT&T Mobility,84679,3982013
92000573,2021-12-15,AT&T Mobility,100388,3747668
92000573,2021-12-16,AT&T Mobility,75648,13286609
92000573,2021-12-17,AT&T Mobility,85651,14352214
92000573,2021-12-18,AT&T Mobility,84775,3963798
92000573,2021-12-19,AT&T Mobility,100923,4214808
92000573,2021-12-20,AT&T Mobility,70658,2995978
92000573,2021-12-21,AT&T Mobility,88304,4042866
92000573,2021-12-22,AT&T Mobility,89281,3985529
92000573,2021-12-23,AT&T Mobility,96495,3984993
92000573,2021-12-24,AT&T Mobility,76442,3484680
92000573,2021-12-25,AT&T Mobility,84032,3450727
92000573,2021-12-26,AT&T Mobility,84236,3873767
92000573,2021-12-27,AT&T Mobility,92757,4989968
92000573,2021-12-28,AT&T Mobility,85410,4051679
92000573,2021-12-29,AT&T Mobility,103964,4102377
92000573,2021-12-30,AT&T Mobility,62786,3086483
92000573,2021-12-31,AT&T Mobility,99680,4155014
92000573,2022-01-01,AT&T Mobility,86856,3983976
92000573,2022-01-02,AT&T Mobility,87016,3693440
92000573,2022-01-03,AT&T Mobility,96753,3466367
92000573,2022-01-04,AT&T Mobility,85834,3442844
92000573,2022-01-05,AT&T Mobility,75559,3257775
92000573,2022-01-06,AT&T Mobility,75559,2487063
92000573,2022-01-07,AT&T Mobility,105196,4344399
92000573,2022-01-08,AT&T Mobility,65273,2923376
92000573,2022-01-09,AT&T Mobility,86494,5629775
92000573,2022-01-10,AT&T Mobility,100262,4618283
92000573,2022-01-11,AT&T Mobility,80794,3469799
92000573,2022-01-12,AT&T Mobility,82183,3421043
92000573,2022-01-13,AT&T Mobility,82006,3175645
92000573,2022-01-14,AT&T Mobility,87044,3125381
92000573,2022-01-15,AT&T Mobility,85780,3250858
92000573,2022-01-16,AT&T Mobility,88774,60810347
92000573,2022-01-17,AT&T Mobility,54067,2021615
92000577,2021-11-25,"T-Mobile USA, Inc",75559,2719581
92000577,2021-11-26,"T-Mobile USA, Inc",100745,3868252
92000577,2021-11-27,"T-Mobile USA, Inc",75559,2935751
92000577,2021-11-28,"T-Mobile USA, Inc",100746,3686960
92000577,2021-11-29,"T-Mobile USA, Inc",75559,2845741
92000577,2021-11-30,"T-Mobile USA, Inc",75559,2840207
92000577,2021-12-01,"T-Mobile USA, Inc",100745,4514024
92000577,2021-12-02,"T-Mobile USA, Inc",75560,3474631
92000577,2021-12-03,"T-Mobile USA, Inc",100745,4598366
92000577,2021-12-04,"T-Mobile USA, Inc",75559,3502607
92000577,2021-12-05,"T-Mobile USA, Inc",100746,5165410
92000577,2021-12-06,"T-Mobile USA, Inc",75559,3722618
92000577,2021-12-07,"T-Mobile USA, Inc",100745,3794989
92000577,2021-12-08,"T-Mobile USA, Inc",75559,3077297
92000577,2021-12-09,"T-Mobile USA, Inc",75559,3061633
92000577,2021-12-10,"T-Mobile USA, Inc",100746,3816526
92000577,2021-12-11,"T-Mobile USA, Inc",75559,3117698
92000577,2021-12-12,"T-Mobile USA, Inc",100746,3834203
92000577,2021-12-13,"T-Mobile USA, Inc",75559,2929005
92000577,2021-12-14,"T-Mobile USA, Inc",100745,4513784
92000577,2021-12-15,"T-Mobile USA, Inc",75559,3177191
92000577,2021-12-16,"T-Mobile USA, Inc",75559,3964280
92000577,2021-12-17,"T-Mobile USA, Inc",100746,4587407
92000577,2021-12-18,"T-Mobile USA, Inc",75559,3774430
92000577,2021-12-19,"T-Mobile USA, Inc",100746,4712397
92000577,2021-12-20,"T-Mobile USA, Inc",75559,4122958
92000577,2021-12-21,"T-Mobile USA, Inc",100745,4717240
92000577,2021-12-22,"T-Mobile USA, Inc",75559,3150896
92000577,2021-12-23,"T-Mobile USA, Inc",75559,3859549
92000577,2021-12-24,"T-Mobile USA, Inc",100746,4490907
92000577,2021-12-25,"T-Mobile USA, Inc",71975,3037393
92000577,2021-12-26,"T-Mobile USA, Inc",100731,4581060
92000577,2021-12-27,"T-Mobile USA, Inc",75559,3330340
92000577,2021-12-28,"T-Mobile USA, Inc",100746,4732146
92000577,2021-12-29,"T-Mobile USA, Inc",75559,3266082
92000577,2021-12-30,"T-Mobile USA, Inc",100746,5012907
92000577,2021-12-31,"T-Mobile USA, Inc",75559,3829558
92000577,2022-01-01,"T-Mobile USA, Inc",75559,3031743
92000577,2022-01-02,"T-Mobile USA, Inc",100745,4098341
92000577,2022-01-03,"T-Mobile USA, Inc",75559,3153339
92000577,2022-01-04,"T-Mobile USA, Inc",100746,4480656
92000577,2022-01-05,"T-Mobile USA, Inc",75559,3602557
92000577,2022-01-06,"T-Mobile USA, Inc",100746,4648244
92000577,2022-01-07,"T-Mobile USA, Inc",75559,3647107
92000577,2022-01-08,"T-Mobile USA, Inc",75559,3425996
92000577,2022-01-09,"T-Mobile USA, Inc",100745,4370141
92000577,2022-01-10,"T-Mobile USA, Inc",75559,3480294
92000577,2022-01-11,"T-Mobile USA, Inc",100746,4540933
92000577,2022-01-12,"T-Mobile USA, Inc",75559,3436894
92000577,2022-01-13,AT&T Mobility,21844,2439557
92000577,2022-01-13,"T-Mobile USA, Inc",61627,7117794
92000577,2022-01-14,AT&T Mobility,100745,10745735
92000577,2022-01-15,AT&T Mobility,75560,7755198
92000577,2022-01-16,AT&T Mobility,98949,65781844
92000577,2022-01-17,AT&T Mobility,25186,707910
92000589,2021-11-25,"T-Mobile USA, Inc",75559,2921410
92000589,2021-11-26,"T-Mobile USA, Inc",75560,3187488
92000589,2021-11-27,"T-Mobile USA, Inc",100746,3683854
92000589,2021-11-28,"T-Mobile USA, Inc",75559,3323857
92000589,2021-11-29,"T-Mobile USA, Inc",100746,3916958
92000589,2021-11-30,"T-Mobile USA, Inc",75560,3195595
92000589,2021-12-01,"T-Mobile USA, Inc",100745,5093341
92000589,2021-12-02,AT&T Mobility,21634,1914371
92000589,2021-12-02,"T-Mobile USA, Inc",43226,62982317
92000589,2021-12-03,AT&T Mobility,100746,8226274
92000589,2021-12-04,AT&T Mobility,75559,6258311
92000589,2021-12-05,AT&T Mobility,100965,16628303
92000589,2021-12-06,AT&T Mobility,75559,11208456
92000589,2021-12-07,AT&T Mobility,75560,3048197
92000589,2021-12-08,AT&T Mobility,100745,3681523
92000589,2021-12-09,AT&T Mobility,75560,2436470
92000589,2021-12-10,AT&T Mobility,97393,3701597
92000589,2021-12-11,AT&T Mobility,75563,3424841
92000589,2021-12-12,AT&T Mobility,100746,3993716
92000589,2021-12-13,AT&T Mobility,75560,2654300
92000589,2021-12-14,AT&T Mobility,100746,4140530
92000589,2021-12-15,AT&T Mobility,75559,2700991
92000589,2021-12-16,AT&T Mobility,100746,3777308
92000589,2021-12-17,AT&T Mobility,75559,8982193
92000589,2021-12-18,AT&T Mobility,90594,3715136
92000589,2021-12-19,AT&T Mobility,75560,2824867
92000589,2021-12-20,AT&T Mobility,100746,4158550
